SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
100562,0,Revolving loans,M,34,11.87,3.0,N,Y,337500.0,675000.0,33750.0,675000.0,0.1,0.05,State servant,Higher education,Married,House / apartment,Managers
100563,0,Cash loans,F,42,4.42,2.0,N,Y,135000.0,1175314.5,38974.5,1053000.0,0.289,0.033,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100564,0,Cash loans,M,45,2.22,4.0,N,Y,180000.0,835380.0,40320.0,675000.0,0.224,0.048,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Drivers
100565,0,Cash loans,F,57,4.52,2.0,N,Y,112500.0,518562.0,25078.5,463500.0,0.223,0.048,Pensioner,Secondary / secondary special,Married,House / apartment,
100566,0,Cash loans,F,50,9.43,3.0,N,Y,117000.0,932643.0,27400.5,778500.0,0.234,0.029,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
100567,1,Revolving loans,M,22,0.72,2.0,Y,Y,99000.0,180000.0,9000.0,180000.0,0.091,0.05,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100570,0,Cash loans,F,36,0.59,2.0,Y,N,180000.0,1395000.0,36927.0,1395000.0,0.205,0.026,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100571,0,Cash loans,M,27,5.24,4.0,Y,Y,292500.0,983299.5,39127.5,904500.0,0.134,0.04,Working,Secondary / secondary special,Married,House / apartment,Drivers
100572,0,Cash loans,F,52,4.52,2.0,N,Y,31500.0,314055.0,13437.0,238500.0,0.427,0.043,Pensioner,Lower secondary,Married,House / apartment,
100573,0,Cash loans,F,37,4.61,3.0,Y,N,157500.0,961146.0,26559.0,688500.0,0.169,0.028,Working,Secondary / secondary special,Civil marriage,House / apartment,
100574,0,Cash loans,M,50,0.66,2.0,Y,Y,225000.0,1125000.0,60070.5,1125000.0,0.267,0.053,Commercial associate,Higher education,Married,House / apartment,Drivers
100575,0,Cash loans,M,61,4.52,2.0,Y,Y,108000.0,247275.0,17586.0,225000.0,0.163,0.071,Pensioner,Higher education,Civil marriage,House / apartment,
100576,0,Cash loans,F,35,0.94,4.0,N,Y,180000.0,225000.0,24363.0,225000.0,0.135,0.108,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff
100577,0,Cash loans,F,63,4.52,2.0,N,Y,171000.0,555273.0,15912.0,463500.0,0.093,0.029,Pensioner,Lower secondary,Married,House / apartment,
100578,0,Cash loans,M,31,12.53,3.0,N,N,135000.0,358443.0,16839.0,252000.0,0.125,0.047,Commercial associate,Lower secondary,Married,With parents,Laborers
100579,0,Cash loans,M,44,0.53,4.0,N,N,180000.0,270000.0,29209.5,270000.0,0.162,0.108,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100580,0,Cash loans,F,52,4.63,2.0,N,Y,270000.0,528318.0,26973.0,441000.0,0.1,0.051,Working,Secondary / secondary special,Married,House / apartment,Laborers
100581,0,Cash loans,F,53,10.68,2.0,N,Y,270000.0,835380.0,31950.0,675000.0,0.118,0.038,Commercial associate,Higher education,Married,House / apartment,
100582,0,Cash loans,M,63,4.52,2.0,N,Y,135000.0,1546020.0,45328.5,1350000.0,0.336,0.029,Pensioner,Secondary / secondary special,Married,House / apartment,
100583,0,Cash loans,M,45,12.07,3.0,Y,Y,360000.0,343800.0,13090.5,225000.0,0.036,0.038,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
100584,0,Cash loans,F,52,6.02,1.0,N,N,139500.0,269550.0,10264.5,225000.0,0.074,0.038,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants
100585,0,Cash loans,M,34,3.76,2.0,N,Y,126000.0,284400.0,10849.5,225000.0,0.086,0.038,Working,Secondary / secondary special,Married,House / apartment,Laborers
100586,0,Cash loans,F,61,4.52,1.0,N,Y,85500.0,515529.0,21969.0,391500.0,0.257,0.043,Pensioner,Secondary / secondary special,Widow,House / apartment,
100587,0,Cash loans,F,49,2.05,2.0,Y,Y,90000.0,117162.0,11718.0,103500.0,0.13,0.1,Working,Secondary / secondary special,Widow,House / apartment,Cleaning staff
100588,0,Cash loans,F,32,4.22,2.0,N,Y,157500.0,679500.0,19998.0,679500.0,0.127,0.029,Commercial associate,Higher education,Single / not married,House / apartment,Laborers
100589,0,Cash loans,M,28,3.99,1.0,N,Y,103500.0,302076.0,26055.0,270000.0,0.252,0.086,Working,Secondary / secondary special,Single / not married,House / apartment,
100590,0,Cash loans,F,44,3.79,2.0,Y,N,225000.0,478498.5,51534.0,454500.0,0.229,0.108,Working,Secondary / secondary special,Married,House / apartment,
100593,0,Cash loans,F,38,18.4,2.0,Y,Y,90000.0,263686.5,28107.0,238500.0,0.312,0.107,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
100594,0,Cash loans,F,39,1.6,1.0,N,Y,106398.0,360000.0,9900.0,360000.0,0.093,0.028,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff
100595,0,Cash loans,F,43,2.71,2.0,N,Y,247500.0,450000.0,35685.0,450000.0,0.144,0.079,Working,Secondary / secondary special,Married,House / apartment,Realty agents
100596,0,Cash loans,F,47,2.05,1.0,N,Y,117000.0,599778.0,25542.0,477000.0,0.218,0.043,Working,Secondary / secondary special,Separated,House / apartment,Cooking staff
100597,0,Cash loans,F,51,3.93,1.0,N,Y,135000.0,734994.0,23841.0,526500.0,0.177,0.032,Working,Secondary / secondary special,Separated,House / apartment,
100598,0,Cash loans,M,37,2.9,2.0,N,Y,202500.0,1125000.0,44617.5,1125000.0,0.22,0.04,Working,Higher education,Married,House / apartment,Drivers
100599,0,Cash loans,M,44,10.47,2.0,N,Y,315000.0,835380.0,40320.0,675000.0,0.128,0.048,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100600,0,Cash loans,F,40,22.17,4.0,N,Y,112500.0,1237684.5,47272.5,1138500.0,0.42,0.038,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100601,0,Cash loans,F,37,2.49,2.0,N,Y,157500.0,284400.0,14724.0,225000.0,0.093,0.052,Working,Secondary / secondary special,Married,House / apartment,Laborers
100603,0,Cash loans,M,54,5.53,2.0,N,Y,144000.0,442791.0,28426.5,400500.0,0.197,0.064,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff
100604,0,Cash loans,F,23,2.15,2.0,N,N,180000.0,278460.0,19800.0,225000.0,0.11,0.071,Commercial associate,Higher education,Civil marriage,House / apartment,
100605,0,Cash loans,F,27,0.76,3.0,Y,Y,229500.0,1006920.0,72778.5,900000.0,0.317,0.072,Working,Higher education,Married,House / apartment,Laborers
100606,0,Cash loans,M,56,4.52,2.0,Y,Y,225000.0,593010.0,19260.0,495000.0,0.086,0.032,Pensioner,Secondary / secondary special,Married,House / apartment,
100608,0,Cash loans,F,56,4.52,2.0,N,N,184500.0,654498.0,28957.5,585000.0,0.157,0.044,Pensioner,Secondary / secondary special,Married,House / apartment,
100609,0,Cash loans,F,25,1.34,1.0,N,Y,180000.0,294322.5,19800.0,243000.0,0.11,0.067,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100610,0,Cash loans,F,36,1.21,1.0,Y,Y,292500.0,900000.0,26446.5,900000.0,0.09,0.029,Commercial associate,Incomplete higher,Separated,House / apartment,Sales staff
100611,0,Cash loans,F,48,9.43,2.0,N,N,135000.0,254700.0,16276.5,225000.0,0.121,0.064,Working,Higher education,Married,House / apartment,Sales staff
100612,0,Cash loans,F,40,9.78,2.0,Y,N,157500.0,1288350.0,37669.5,1125000.0,0.239,0.029,Commercial associate,Higher education,Married,House / apartment,Laborers
100614,0,Revolving loans,F,22,0.42,1.0,N,N,90000.0,180000.0,9000.0,180000.0,0.1,0.05,Commercial associate,Incomplete higher,Single / not married,House / apartment,Core staff
100615,0,Cash loans,F,50,15.05,1.0,N,Y,180000.0,675000.0,19867.5,675000.0,0.11,0.029,Working,Secondary / secondary special,Single / not married,House / apartment,Security staff
100616,1,Cash loans,M,37,0.64,1.0,Y,N,225000.0,203760.0,22072.5,180000.0,0.098,0.108,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100619,0,Cash loans,F,31,2.44,1.0,N,N,99000.0,364896.0,13653.0,315000.0,0.138,0.037,Commercial associate,Higher education,Single / not married,House / apartment,
100620,0,Cash loans,F,48,5.45,2.0,N,Y,225000.0,1800000.0,49500.0,1800000.0,0.22,0.028,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff
100621,0,Cash loans,M,50,10.8,2.0,Y,Y,450000.0,1312110.0,52168.5,1125000.0,0.116,0.04,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
100623,0,Cash loans,F,49,14.71,2.0,N,Y,207000.0,380533.5,16249.5,328500.0,0.078,0.043,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff
100624,0,Cash loans,M,65,4.52,2.0,Y,Y,99000.0,521280.0,22216.5,450000.0,0.224,0.043,Pensioner,Secondary / secondary special,Married,House / apartment,
100626,0,Cash loans,F,31,0.55,5.0,N,Y,337500.0,926136.0,37849.5,760500.0,0.112,0.041,Commercial associate,Higher education,Married,House / apartment,Core staff
100627,0,Cash loans,F,41,22.72,2.0,N,Y,162000.0,874152.0,46701.0,810000.0,0.288,0.053,Commercial associate,Higher education,Married,House / apartment,Laborers
100628,0,Cash loans,F,43,0.59,3.0,Y,N,121500.0,225000.0,8469.0,225000.0,0.07,0.038,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100629,0,Cash loans,F,47,25.44,2.0,N,Y,112500.0,201024.0,8982.0,144000.0,0.08,0.045,Working,Secondary / secondary special,Married,House / apartment,Core staff
100630,0,Cash loans,F,26,2.18,1.0,Y,N,202500.0,675000.0,18693.0,675000.0,0.092,0.028,Working,Higher education,Single / not married,House / apartment,Laborers
100631,0,Cash loans,F,48,6.61,2.0,N,Y,135000.0,913500.0,26838.0,913500.0,0.199,0.029,Working,Secondary / secondary special,Separated,House / apartment,
100632,0,Cash loans,M,44,2.92,2.0,Y,Y,225000.0,732915.0,79065.0,675000.0,0.351,0.108,Commercial associate,Higher education,Married,House / apartment,Managers
100633,0,Cash loans,M,36,4.27,3.0,Y,Y,247500.0,414792.0,25195.5,315000.0,0.102,0.061,Working,Secondary / secondary special,Married,House / apartment,Drivers
100634,0,Cash loans,F,34,4.34,2.0,N,Y,108000.0,157500.0,14575.5,157500.0,0.135,0.093,Commercial associate,Higher education,Married,House / apartment,Core staff
100635,0,Cash loans,F,34,8.43,2.0,N,Y,157500.0,238500.0,19120.5,238500.0,0.121,0.08,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100636,1,Cash loans,F,58,4.22,1.0,N,Y,211500.0,1506816.0,49927.5,1350000.0,0.236,0.033,Commercial associate,Higher education,Separated,House / apartment,High skill tech staff
100637,0,Revolving loans,F,63,6.47,2.0,N,Y,270000.0,765000.0,38250.0,765000.0,0.142,0.05,Commercial associate,Higher education,Married,House / apartment,Core staff
100638,0,Cash loans,M,37,3.84,2.0,Y,Y,135000.0,203760.0,20151.0,180000.0,0.149,0.099,Working,Secondary / secondary special,Married,House / apartment,Laborers
100639,0,Cash loans,F,48,1.51,2.0,N,Y,90000.0,158301.0,15552.0,148500.0,0.173,0.098,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100640,0,Cash loans,F,33,6.19,4.0,N,Y,157500.0,373311.0,20380.5,283500.0,0.129,0.055,Working,Higher education,Married,House / apartment,Managers
100641,1,Cash loans,M,31,1.26,2.0,N,Y,112500.0,254700.0,20250.0,225000.0,0.18,0.08,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Security staff
100642,0,Cash loans,F,60,4.52,2.0,N,Y,157500.0,1350000.0,47056.5,1350000.0,0.299,0.035,Pensioner,Incomplete higher,Married,House / apartment,
100643,0,Cash loans,F,64,4.52,1.0,N,Y,90000.0,755190.0,29677.5,675000.0,0.33,0.039,Pensioner,Higher education,Separated,House / apartment,
100644,0,Cash loans,F,34,4.47,4.0,Y,Y,76500.0,119925.0,13045.5,112500.0,0.171,0.109,Working,Higher education,Married,House / apartment,
100645,0,Cash loans,M,34,9.13,1.0,Y,N,247500.0,900000.0,31887.0,900000.0,0.129,0.035,Working,Secondary / secondary special,Single / not married,House / apartment,Managers
100646,1,Cash loans,M,42,0.82,2.0,Y,Y,216000.0,640080.0,31261.5,450000.0,0.145,0.049,Working,Secondary / secondary special,Married,House / apartment,Laborers
100647,0,Revolving loans,F,47,2.88,2.0,N,Y,99000.0,247500.0,12375.0,247500.0,0.125,0.05,Working,Higher education,Married,House / apartment,
100648,0,Cash loans,M,35,4.4,2.0,Y,N,67500.0,225000.0,11074.5,225000.0,0.164,0.049,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff
100649,1,Cash loans,F,32,13.24,4.0,N,N,180000.0,284400.0,13387.5,225000.0,0.074,0.047,Working,Secondary / secondary special,Civil marriage,House / apartment,
100650,1,Cash loans,M,45,4.1,1.0,N,N,135000.0,808650.0,31333.5,675000.0,0.232,0.039,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Low-skill Laborers
100651,0,Cash loans,F,35,6.22,2.0,Y,N,157500.0,634482.0,20596.5,454500.0,0.131,0.032,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100652,0,Cash loans,F,60,4.52,2.0,Y,Y,130500.0,995562.0,54684.0,922500.0,0.419,0.055,Pensioner,Secondary / secondary special,Married,House / apartment,
100653,0,Cash loans,F,34,2.34,2.0,N,Y,247500.0,755856.0,38722.5,652500.0,0.156,0.051,Working,Secondary / secondary special,Separated,House / apartment,Laborers
100654,0,Cash loans,F,32,10.43,4.0,N,Y,135000.0,427500.0,19939.5,427500.0,0.148,0.047,Working,Higher education,Married,House / apartment,
100655,0,Revolving loans,M,54,33.27,2.0,N,Y,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
100656,0,Cash loans,F,56,4.52,2.0,N,Y,54000.0,312768.0,13378.5,270000.0,0.248,0.043,Pensioner,Secondary / secondary special,Married,House / apartment,
100657,0,Cash loans,F,53,12.48,2.0,N,N,135000.0,414792.0,16357.5,315000.0,0.121,0.039,Working,Lower secondary,Married,House / apartment,
100658,0,Cash loans,F,25,3.78,3.0,N,N,189000.0,215640.0,11695.5,180000.0,0.062,0.054,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100659,0,Cash loans,F,52,2.67,2.0,N,Y,90000.0,603792.0,19606.5,504000.0,0.218,0.032,Working,Secondary / secondary special,Married,House / apartment,Core staff
100660,0,Revolving loans,M,40,5.08,4.0,N,Y,234000.0,270000.0,13500.0,270000.0,0.058,0.05,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100661,0,Cash loans,M,34,10.61,2.0,Y,Y,202500.0,808650.0,31464.0,675000.0,0.155,0.039,Commercial associate,Higher education,Married,House / apartment,Managers
100662,0,Cash loans,F,46,0.99,2.0,N,Y,67500.0,152685.0,7924.5,103500.0,0.117,0.052,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100663,0,Cash loans,F,48,6.62,2.0,N,Y,112500.0,254700.0,17149.5,225000.0,0.152,0.067,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
100664,0,Cash loans,M,55,1.2,1.0,Y,Y,87750.0,314100.0,11767.5,225000.0,0.134,0.037,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers
100665,0,Revolving loans,F,21,1.38,4.0,N,Y,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
100666,0,Cash loans,M,29,4.36,1.0,Y,Y,135000.0,422451.0,19822.5,297000.0,0.147,0.047,Working,Secondary / secondary special,Single / not married,House / apartment,
100667,0,Cash loans,M,55,4.52,2.0,N,Y,45000.0,168102.0,16753.5,148500.0,0.372,0.1,Pensioner,Secondary / secondary special,Married,House / apartment,
100668,0,Cash loans,F,40,18.54,2.0,N,N,144000.0,364896.0,16069.5,315000.0,0.112,0.044,Working,Higher education,Single / not married,House / apartment,
100669,0,Cash loans,M,63,4.52,2.0,Y,N,81000.0,670500.0,36504.0,670500.0,0.451,0.054,Pensioner,Secondary / secondary special,Married,House / apartment,
100670,0,Cash loans,F,54,10.2,2.0,N,Y,112500.0,381528.0,14512.5,315000.0,0.129,0.038,Working,Incomplete higher,Married,House / apartment,
100671,0,Cash loans,F,33,3.76,3.0,N,Y,135000.0,900000.0,46732.5,900000.0,0.346,0.052,Commercial associate,Lower secondary,Married,With parents,Core staff
100672,1,Cash loans,M,58,4.52,2.0,N,Y,112500.0,808650.0,26217.0,675000.0,0.233,0.032,Pensioner,Secondary / secondary special,Married,House / apartment,
100673,0,Cash loans,M,45,0.61,2.0,Y,N,225000.0,942300.0,24984.0,675000.0,0.111,0.027,Working,Higher education,Single / not married,House / apartment,IT staff
100674,0,Cash loans,F,41,2.99,2.0,Y,Y,157500.0,900000.0,46084.5,900000.0,0.293,0.051,Working,Higher education,Married,House / apartment,Laborers
100675,0,Cash loans,M,62,4.52,2.0,Y,Y,202500.0,1125000.0,33025.5,1125000.0,0.163,0.029,Pensioner,Secondary / secondary special,Married,House / apartment,
100676,0,Cash loans,M,51,3.63,2.0,Y,N,121500.0,1223010.0,45454.5,1125000.0,0.374,0.037,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100678,0,Cash loans,F,29,2.34,4.0,Y,Y,184500.0,1078200.0,31522.5,900000.0,0.171,0.029,Working,Higher education,Married,House / apartment,High skill tech staff
100679,0,Cash loans,F,55,18.22,2.0,N,Y,72000.0,384048.0,14607.0,270000.0,0.203,0.038,Working,Secondary / secondary special,Married,House / apartment,
100680,0,Cash loans,F,46,8.38,2.0,N,Y,90000.0,254700.0,27153.0,225000.0,0.302,0.107,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
100681,0,Cash loans,F,46,16.13,2.0,Y,N,180000.0,526491.0,26878.5,454500.0,0.149,0.051,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100682,0,Cash loans,M,46,3.9,2.0,N,Y,90000.0,279000.0,13135.5,279000.0,0.146,0.047,Working,Secondary / secondary special,Married,House / apartment,Drivers
100683,0,Revolving loans,M,47,5.85,2.0,Y,Y,157500.0,270000.0,13500.0,270000.0,0.086,0.05,Working,Secondary / secondary special,Married,House / apartment,Drivers
100684,0,Cash loans,M,56,5.53,2.0,Y,N,225000.0,991944.0,29002.5,828000.0,0.129,0.029,Working,Secondary / secondary special,Married,House / apartment,Secretaries
100685,0,Cash loans,M,55,5.82,1.0,N,N,265500.0,360000.0,23134.5,360000.0,0.087,0.064,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
100686,0,Cash loans,F,36,7.07,2.0,N,N,135000.0,1125000.0,40410.0,1125000.0,0.299,0.036,State servant,Higher education,Married,House / apartment,Core staff
100687,0,Cash loans,M,34,5.32,2.0,Y,Y,243000.0,631332.0,40477.5,585000.0,0.167,0.064,Working,Secondary / secondary special,Married,House / apartment,Security staff
100688,0,Cash loans,F,36,3.48,4.0,N,Y,135000.0,167121.0,13527.0,139500.0,0.1,0.081,Working,Secondary / secondary special,Married,With parents,Sales staff
100689,0,Cash loans,F,60,4.52,1.0,N,Y,63000.0,528633.0,23413.5,472500.0,0.372,0.044,Pensioner,Secondary / secondary special,Widow,House / apartment,
100690,1,Cash loans,F,33,10.45,3.0,N,Y,135000.0,244998.0,16704.0,175500.0,0.124,0.068,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100691,0,Revolving loans,M,43,4.21,4.0,N,Y,225000.0,585000.0,29250.0,585000.0,0.13,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
100692,0,Cash loans,F,23,1.98,2.0,N,Y,81000.0,90000.0,10809.0,90000.0,0.133,0.12,State servant,Incomplete higher,Married,House / apartment,Medicine staff
100693,0,Cash loans,F,44,12.13,5.0,N,Y,90000.0,808650.0,26217.0,675000.0,0.291,0.032,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100694,0,Revolving loans,M,39,12.81,3.0,N,Y,180000.0,450000.0,22500.0,450000.0,0.125,0.05,State servant,Higher education,Married,House / apartment,Laborers
100695,0,Cash loans,F,48,4.52,2.0,N,Y,135000.0,1219500.0,35788.5,1219500.0,0.265,0.029,Pensioner,Secondary / secondary special,Married,House / apartment,
100696,0,Cash loans,M,42,0.72,2.0,Y,Y,360000.0,675000.0,21906.0,675000.0,0.061,0.032,Working,Lower secondary,Married,House / apartment,Laborers
100697,0,Cash loans,F,57,4.52,2.0,N,Y,225000.0,495985.5,17946.0,409500.0,0.08,0.036,Pensioner,Higher education,Married,House / apartment,
100698,0,Cash loans,M,40,5.54,1.0,N,Y,157500.0,477000.0,20340.0,477000.0,0.129,0.043,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Managers
100700,0,Cash loans,F,48,5.62,2.0,N,N,157500.0,526491.0,31482.0,454500.0,0.2,0.06,Commercial associate,Higher education,Married,House / apartment,Sales staff
100701,0,Cash loans,F,63,4.52,2.0,N,Y,67500.0,495000.0,19629.0,495000.0,0.291,0.04,Pensioner,Secondary / secondary special,Married,House / apartment,
100703,0,Cash loans,F,69,4.52,2.0,Y,Y,112500.0,225000.0,21919.5,225000.0,0.195,0.097,Pensioner,Secondary / secondary special,Married,House / apartment,
100704,0,Cash loans,F,49,19.29,2.0,N,N,90000.0,760500.0,22234.5,760500.0,0.247,0.029,State servant,Higher education,Married,House / apartment,Managers
100705,0,Cash loans,M,47,2.44,2.0,N,Y,90000.0,490536.0,32067.0,405000.0,0.356,0.065,Working,Secondary / secondary special,Married,Office apartment,Laborers
100706,0,Cash loans,F,62,4.52,1.0,N,Y,180000.0,533668.5,22738.5,477000.0,0.126,0.043,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,
100707,0,Cash loans,M,46,4.52,5.0,N,Y,135000.0,1160973.0,37579.5,909000.0,0.278,0.032,Pensioner,Higher education,Married,House / apartment,
100708,0,Cash loans,F,48,7.52,1.0,N,Y,135000.0,808650.0,29839.5,675000.0,0.221,0.037,Commercial associate,Secondary / secondary special,Separated,House / apartment,Accountants
100709,0,Cash loans,M,24,4.81,4.0,Y,Y,157500.0,225000.0,11650.5,225000.0,0.074,0.052,Working,Secondary / secondary special,Married,House / apartment,Core staff
100710,0,Cash loans,M,31,1.05,2.0,Y,Y,180000.0,439740.0,21154.5,315000.0,0.118,0.048,Working,Higher education,Married,House / apartment,Managers
100712,0,Cash loans,M,41,3.42,4.0,N,N,540000.0,1575000.0,43443.0,1575000.0,0.08,0.028,Working,Higher education,Married,House / apartment,Managers
100713,1,Cash loans,F,35,0.79,2.0,N,Y,180000.0,755190.0,32125.5,675000.0,0.178,0.043,Working,Higher education,Married,House / apartment,Accountants
100714,1,Cash loans,F,60,4.52,2.0,N,Y,99000.0,548770.5,21892.5,490500.0,0.221,0.04,Pensioner,Secondary / secondary special,Married,House / apartment,
100715,0,Cash loans,M,52,27.67,2.0,Y,Y,126000.0,337500.0,13549.5,337500.0,0.108,0.04,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100716,0,Cash loans,F,33,6.63,3.0,Y,N,135000.0,761067.0,60259.5,657000.0,0.446,0.079,Commercial associate,Secondary / secondary special,Married,With parents,
100717,1,Cash loans,M,30,2.49,2.0,N,Y,135000.0,284400.0,13833.0,225000.0,0.102,0.049,Working,Secondary / secondary special,Civil marriage,House / apartment,High skill tech staff
100718,0,Cash loans,F,45,20.5,4.0,N,Y,234000.0,360000.0,26325.0,360000.0,0.112,0.073,Commercial associate,Higher education,Married,House / apartment,Laborers
100719,0,Cash loans,F,34,2.88,2.0,Y,Y,292500.0,746280.0,59094.0,675000.0,0.202,0.079,Working,Higher education,Married,House / apartment,Medicine staff
100720,0,Cash loans,F,25,0.42,3.0,N,Y,90000.0,135000.0,14305.5,135000.0,0.159,0.106,Working,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff
100721,0,Cash loans,F,54,4.52,3.0,Y,Y,216000.0,868500.0,25393.5,868500.0,0.118,0.029,Pensioner,Secondary / secondary special,Married,House / apartment,
100722,0,Cash loans,M,44,3.62,2.0,Y,Y,540000.0,545040.0,26640.0,450000.0,0.049,0.049,Working,Secondary / secondary special,Married,House / apartment,
100723,0,Cash loans,F,39,3.8,3.0,Y,N,202500.0,227520.0,18103.5,180000.0,0.089,0.08,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100724,0,Cash loans,F,41,2.93,4.0,N,Y,112500.0,312768.0,16506.0,270000.0,0.147,0.053,Working,Incomplete higher,Civil marriage,House / apartment,Core staff
100725,0,Cash loans,F,31,2.73,3.0,Y,Y,112500.0,1223010.0,51948.0,1125000.0,0.462,0.042,Working,Higher education,Married,House / apartment,
100726,0,Cash loans,M,28,2.05,2.0,Y,N,202500.0,450000.0,17271.0,450000.0,0.085,0.038,Working,Secondary / secondary special,Married,House / apartment,Drivers
100727,0,Cash loans,F,46,3.8,1.0,Y,Y,112500.0,284400.0,10345.5,225000.0,0.092,0.036,Working,Secondary / secondary special,Separated,House / apartment,Sales staff
100728,0,Cash loans,F,49,9.88,2.0,N,N,112500.0,555273.0,16366.5,463500.0,0.145,0.029,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Medicine staff
100730,0,Cash loans,F,46,4.78,3.0,N,Y,315000.0,1971072.0,62019.0,1800000.0,0.197,0.031,Commercial associate,Higher education,Married,House / apartment,Accountants
100731,0,Revolving loans,F,38,3.08,3.0,Y,Y,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Working,Secondary / secondary special,Married,House / apartment,
100732,0,Cash loans,F,28,0.4,2.0,N,Y,225000.0,450000.0,22018.5,450000.0,0.098,0.049,Working,Incomplete higher,Married,House / apartment,Laborers
100733,0,Cash loans,F,39,12.47,2.0,N,N,157500.0,450000.0,20979.0,450000.0,0.133,0.047,Working,Incomplete higher,Married,House / apartment,Core staff
100734,0,Cash loans,F,38,8.03,3.0,Y,Y,157500.0,1218375.0,51750.0,1089000.0,0.329,0.042,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100735,0,Cash loans,F,40,21.39,3.0,Y,Y,292500.0,720000.0,25636.5,720000.0,0.088,0.036,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
100736,0,Cash loans,M,57,9.02,2.0,Y,N,112500.0,1080000.0,34839.0,1080000.0,0.31,0.032,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100737,0,Cash loans,F,66,4.52,1.0,N,Y,112500.0,247275.0,17208.0,225000.0,0.153,0.07,Pensioner,Secondary / secondary special,Separated,House / apartment,
100738,0,Revolving loans,F,30,5.07,4.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.067,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
100739,0,Revolving loans,F,29,0.6,4.0,N,Y,216000.0,337500.0,16875.0,337500.0,0.078,0.05,Commercial associate,Higher education,Married,House / apartment,Accountants
100741,0,Cash loans,M,24,1.05,1.0,Y,Y,90000.0,284400.0,19134.0,225000.0,0.213,0.067,Commercial associate,Secondary / secondary special,Single / not married,With parents,Low-skill Laborers
100742,0,Cash loans,F,55,4.52,2.0,N,Y,108000.0,390960.0,17352.0,337500.0,0.161,0.044,Pensioner,Secondary / secondary special,Married,House / apartment,
