,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
759,100873,Cash loans,F,54.18082191780822,3.39,1.0,N,Y,360000.0,1030500.0,43659.0,1030500.0,0.121275,0.04236681222707424,Commercial associate,Higher education,Single / not married,House / apartment,Accountants
760,100874,Cash loans,F,59.293150684931504,0.27,2.0,N,Y,225000.0,582768.0,59845.5,540000.0,0.26598,0.10269180874722016,Commercial associate,Higher education,Married,House / apartment,
761,100875,Cash loans,F,28.22739726027397,2.91,3.0,N,Y,126000.0,260640.0,26838.0,225000.0,0.213,0.10296961325966851,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
762,100876,Cash loans,F,36.89041095890411,1.04,3.0,Y,Y,139500.0,317178.0,23845.5,283500.0,0.17093548387096774,0.07518018273650758,Working,Higher education,Married,House / apartment,High skill tech staff
763,100877,Cash loans,F,46.54520547945206,1.82,1.0,N,Y,90000.0,238896.0,11619.0,189000.0,0.1291,0.048636226642555756,Working,Secondary / secondary special,Widow,House / apartment,Laborers
764,100878,Cash loans,F,46.16712328767123,3.59,3.0,N,Y,247500.0,835380.0,35523.0,675000.0,0.14352727272727273,0.04252316311139841,Working,Secondary / secondary special,Married,House / apartment,Laborers
765,100879,Cash loans,F,51.342465753424655,3.75,2.0,Y,Y,450000.0,1323000.0,47650.5,1323000.0,0.10589,0.03601700680272109,Working,Higher education,Married,House / apartment,Sales staff
766,100880,Cash loans,F,62.01917808219178,4.52,2.0,N,N,67500.0,143910.0,14872.5,135000.0,0.22033333333333333,0.1033458411507192,Pensioner,Lower secondary,Married,House / apartment,
767,100881,Revolving loans,M,21.10958904109589,0.96,1.0,N,N,243000.0,180000.0,9000.0,180000.0,0.037037037037037035,0.05,State servant,Secondary / secondary special,Single / not married,With parents,
768,100882,Cash loans,F,40.16712328767123,1.13,1.0,N,Y,213750.0,765000.0,39060.0,765000.0,0.18273684210526317,0.05105882352941177,Working,Secondary / secondary special,Separated,House / apartment,
769,100883,Cash loans,F,24.947945205479453,2.82,4.0,Y,N,112500.0,117162.0,11718.0,103500.0,0.10416,0.10001536334306345,Working,Secondary / secondary special,Married,House / apartment,Sales staff
770,100884,Cash loans,F,30.02739726027397,2.99,1.0,N,Y,157500.0,327024.0,21420.0,270000.0,0.136,0.06549977983267283,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff
771,100885,Cash loans,F,33.16712328767123,9.96,1.0,N,N,157500.0,557770.5,20164.5,481500.0,0.12802857142857144,0.03615196572783968,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
772,100886,Cash loans,F,41.69041095890411,18.1,1.0,Y,Y,315000.0,697500.0,29682.0,697500.0,0.09422857142857143,0.04255483870967742,State servant,Higher education,Single / not married,House / apartment,
773,100887,Cash loans,F,67.61643835616438,4.52,1.0,N,Y,67500.0,157914.0,9193.5,139500.0,0.1362,0.05821839735552262,Pensioner,Secondary / secondary special,Widow,House / apartment,
774,100888,Cash loans,F,51.70958904109589,33.33,2.0,Y,N,135000.0,900000.0,26446.5,900000.0,0.1959,0.029385,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff
775,100889,Revolving loans,F,33.93150684931507,15.22,2.0,Y,Y,450000.0,855000.0,42750.0,855000.0,0.095,0.05,Commercial associate,Higher education,Married,House / apartment,HR staff
776,100890,Cash loans,F,55.09041095890411,12.86,1.0,N,Y,157500.0,553806.0,22090.5,495000.0,0.14025714285714286,0.03988851691747652,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
777,100891,Cash loans,F,59.772602739726025,4.52,2.0,N,N,67500.0,203760.0,20281.5,180000.0,0.30046666666666666,0.09953621908127208,Pensioner,Secondary / secondary special,Married,House / apartment,
778,100892,Cash loans,M,50.09315068493151,4.52,2.0,N,Y,315000.0,312682.5,29515.5,297000.0,0.0937,0.0943944736274016,Pensioner,Secondary / secondary special,Married,House / apartment,
779,100893,Cash loans,F,44.983561643835614,9.04,2.0,N,Y,90000.0,701730.0,68490.0,675000.0,0.761,0.09760164165704759,Working,Higher education,Married,House / apartment,Core staff
780,100894,Cash loans,F,32.64657534246575,7.44,4.0,N,N,214650.0,1442952.0,42318.0,1260000.0,0.1971488469601677,0.029327378873309714,Working,Higher education,Married,With parents,Core staff
781,100895,Cash loans,F,43.983561643835614,21.99,2.0,N,N,135000.0,675000.0,35964.0,675000.0,0.2664,0.05328,Working,Higher education,Married,House / apartment,High skill tech staff
782,100896,Cash loans,F,38.11780821917808,3.43,2.0,N,N,112500.0,1006920.0,44352.0,900000.0,0.39424,0.04404719342152306,Working,Secondary / secondary special,Married,House / apartment,Laborers
783,100897,Cash loans,M,22.156164383561645,1.3,1.0,N,Y,135000.0,550980.0,40221.0,450000.0,0.29793333333333333,0.07299901992812806,Working,Secondary / secondary special,Single / not married,House / apartment,
784,100898,Cash loans,F,61.583561643835615,4.52,2.0,N,Y,112500.0,497520.0,30568.5,450000.0,0.27172,0.0614417510853835,Pensioner,Secondary / secondary special,Married,House / apartment,
785,100899,Cash loans,F,38.8054794520548,2.05,3.0,N,N,67500.0,225000.0,7195.5,225000.0,0.1066,0.03198,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
786,100900,Cash loans,F,47.271232876712325,2.18,2.0,N,Y,67500.0,103855.5,8037.0,94500.0,0.11906666666666667,0.07738636856016291,Working,Higher education,Married,House / apartment,
787,100901,Cash loans,F,42.36438356164384,1.88,2.0,N,Y,81000.0,76500.0,7582.5,76500.0,0.09361111111111112,0.09911764705882353,State servant,Secondary / secondary special,Single / not married,House / apartment,
788,100902,Cash loans,F,59.83013698630137,4.52,1.0,N,Y,117000.0,770292.0,32764.5,688500.0,0.2800384615384615,0.042535168481562836,Pensioner,Secondary / secondary special,Widow,Municipal apartment,
789,100903,Cash loans,F,47.75890410958904,10.4,3.0,N,Y,135000.0,574785.0,22023.0,436500.0,0.16313333333333332,0.03831519611680889,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
790,100904,Cash loans,F,48.97534246575343,0.94,3.0,N,Y,45000.0,348264.0,19575.0,315000.0,0.435,0.05620735993384329,Working,Secondary / secondary special,Married,House / apartment,Sales staff
791,100905,Revolving loans,F,36.41369863013698,0.39,1.0,N,Y,252000.0,180000.0,9000.0,180000.0,0.03571428571428571,0.05,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff
792,100906,Cash loans,F,41.40547945205479,2.95,2.0,N,N,337500.0,814041.0,23931.0,679500.0,0.07090666666666667,0.029397782175590664,Working,Secondary / secondary special,Married,House / apartment,Laborers
793,100907,Cash loans,F,44.68219178082192,10.21,4.0,Y,N,81000.0,490536.0,23989.5,405000.0,0.2961666666666667,0.048904667547335974,Working,Secondary / secondary special,Married,House / apartment,
794,100908,Cash loans,F,48.00821917808219,6.05,2.0,N,Y,225000.0,781920.0,28215.0,675000.0,0.1254,0.03608425414364641,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff
795,100909,Cash loans,F,55.32328767123288,4.52,1.0,N,Y,135000.0,229500.0,26086.5,229500.0,0.19323333333333334,0.11366666666666667,Pensioner,Secondary / secondary special,Separated,House / apartment,
796,100911,Revolving loans,M,23.572602739726022,1.63,1.0,N,N,360000.0,270000.0,13500.0,270000.0,0.0375,0.05,Commercial associate,Higher education,Single / not married,House / apartment,Core staff
797,100912,Cash loans,M,28.991780821917807,5.85,4.0,N,Y,225000.0,254700.0,16276.5,225000.0,0.07234,0.06390459363957597,Commercial associate,Higher education,Married,House / apartment,Waiters/barmen staff
798,100914,Cash loans,M,60.02739726027397,13.15,2.0,Y,Y,337500.0,900000.0,26446.5,900000.0,0.07836,0.029385,Commercial associate,Higher education,Married,House / apartment,Core staff
799,100915,Cash loans,F,28.898630136986306,0.59,3.0,N,Y,63000.0,284400.0,18513.0,225000.0,0.2938571428571429,0.06509493670886075,State servant,Secondary / secondary special,Married,House / apartment,Managers
800,100916,Cash loans,F,27.197260273972603,4.09,3.0,N,Y,180000.0,403330.5,19746.0,333000.0,0.1097,0.04895736870878845,State servant,Higher education,Civil marriage,House / apartment,Core staff
801,100917,Cash loans,F,41.96438356164384,6.19,2.0,N,Y,108000.0,760225.5,30280.5,679500.0,0.280375,0.03983094489727061,Working,Secondary / secondary special,Married,House / apartment,Sales staff
802,100919,Cash loans,F,63.12054794520548,4.52,2.0,N,N,48600.0,229500.0,16101.0,229500.0,0.3312962962962963,0.07015686274509804,Pensioner,Secondary / secondary special,Married,House / apartment,
803,100920,Cash loans,M,37.71232876712329,4.95,5.0,Y,Y,112500.0,832500.0,24471.0,832500.0,0.21752,0.029394594594594595,Working,Secondary / secondary special,Married,House / apartment,Drivers
804,100921,Cash loans,F,46.19178082191781,1.95,2.0,N,N,112500.0,675000.0,24246.0,675000.0,0.21552,0.03592,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
805,100922,Cash loans,F,59.55616438356165,4.52,1.0,N,Y,90000.0,238500.0,16726.5,238500.0,0.18585,0.07013207547169811,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,
806,100923,Cash loans,F,33.78904109589041,1.38,4.0,Y,Y,270000.0,284256.0,30289.5,270000.0,0.11218333333333333,0.1065571175278622,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff
807,100924,Cash loans,M,40.81369863013698,2.92,2.0,N,Y,202500.0,1317357.0,52375.5,1129500.0,0.25864444444444445,0.03975801548099718,Working,Secondary / secondary special,Married,House / apartment,Drivers
808,100925,Cash loans,F,32.12602739726027,4.5,2.0,N,N,99000.0,1288350.0,37669.5,1125000.0,0.3805,0.02923856095005239,State servant,Secondary / secondary special,Married,House / apartment,Core staff
809,100926,Cash loans,F,41.917808219178085,12.88,1.0,N,N,90000.0,364896.0,16069.5,315000.0,0.17855,0.04403857537490134,Working,Secondary / secondary special,Separated,House / apartment,Laborers
810,100927,Cash loans,F,46.01917808219178,2.38,2.0,N,Y,135000.0,1350000.0,58828.5,1350000.0,0.4357666666666667,0.043576666666666666,Working,Secondary / secondary special,Married,House / apartment,Sales staff
811,100928,Cash loans,M,39.00821917808219,9.28,3.0,Y,Y,112500.0,95940.0,9616.5,90000.0,0.08548,0.10023452157598499,Working,Higher education,Married,House / apartment,Accountants
812,100929,Cash loans,F,43.93698630136986,8.28,2.0,N,Y,81000.0,517500.0,25024.5,517500.0,0.30894444444444447,0.04835652173913044,Working,Secondary / secondary special,Married,House / apartment,Core staff
813,100930,Cash loans,F,40.47671232876712,2.17,4.0,N,Y,135000.0,607050.0,36279.0,562500.0,0.2687333333333333,0.05976278724981468,Commercial associate,Higher education,Married,House / apartment,Laborers
814,100932,Cash loans,F,49.35068493150685,5.51,2.0,N,Y,202500.0,675000.0,20668.5,675000.0,0.10206666666666667,0.03062,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
815,100933,Cash loans,F,39.06575342465754,5.09,1.0,Y,Y,112500.0,162000.0,9297.0,162000.0,0.08264,0.05738888888888889,Working,Secondary / secondary special,Single / not married,House / apartment,
816,100934,Revolving loans,F,31.915068493150685,2.78,3.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.06666666666666667,0.05,Working,Higher education,Civil marriage,House / apartment,High skill tech staff
817,100935,Cash loans,M,33.989041095890414,2.63,2.0,Y,Y,225000.0,644427.0,27432.0,576000.0,0.12192,0.04256804882476991,Commercial associate,Higher education,Married,House / apartment,High skill tech staff
818,100936,Cash loans,F,60.73150684931507,4.52,1.0,N,Y,76500.0,390960.0,16695.0,337500.0,0.21823529411764706,0.04270257826887661,Pensioner,Secondary / secondary special,Widow,House / apartment,
819,100937,Cash loans,M,40.38356164383562,0.68,2.0,Y,Y,270000.0,450000.0,22018.5,450000.0,0.08155,0.04893,Working,Secondary / secondary special,Married,House / apartment,Drivers
820,100938,Cash loans,M,63.66027397260274,4.52,2.0,Y,N,112500.0,178213.5,13932.0,144000.0,0.12384,0.0781758957654723,Pensioner,Secondary / secondary special,Married,House / apartment,
821,100939,Cash loans,F,45.706849315068496,4.61,2.0,N,N,67500.0,673875.0,19831.5,562500.0,0.2938,0.029429048414023374,Working,Higher education,Married,House / apartment,Medicine staff
822,100940,Cash loans,F,52.67671232876712,4.22,2.0,Y,N,54000.0,101880.0,10566.0,90000.0,0.19566666666666666,0.10371024734982333,State servant,Secondary / secondary special,Married,House / apartment,Core staff
823,100941,Cash loans,F,52.41917808219178,4.52,2.0,N,Y,180000.0,508495.5,27715.5,454500.0,0.153975,0.054504907123071884,Pensioner,Secondary / secondary special,Married,House / apartment,
824,100942,Cash loans,F,41.92054794520548,20.97,2.0,N,Y,261000.0,503676.0,25848.0,382500.0,0.09903448275862069,0.05131870488170967,Working,Higher education,Married,House / apartment,Core staff
825,100943,Cash loans,F,44.46027397260274,1.1,1.0,N,N,135000.0,189621.0,14980.5,144000.0,0.11096666666666667,0.07900232569177465,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
826,100944,Cash loans,M,32.054794520547944,1.11,3.0,N,N,189000.0,1054935.0,44824.5,904500.0,0.23716666666666666,0.04249029561063004,Working,Secondary / secondary special,Married,House / apartment,Managers
827,100945,Cash loans,F,40.27945205479452,0.65,2.0,N,Y,202500.0,1210500.0,39046.5,1210500.0,0.19282222222222223,0.032256505576208176,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,
828,100946,Cash loans,M,63.23013698630137,4.52,1.0,N,N,112500.0,808650.0,26217.0,675000.0,0.23304,0.032420701168614355,Pensioner,Secondary / secondary special,Separated,House / apartment,
829,100947,Cash loans,M,26.55890410958904,4.13,2.0,Y,Y,153000.0,380533.5,20772.0,328500.0,0.13576470588235295,0.05458652129181794,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
830,100948,Cash loans,M,48.90958904109589,4.52,2.0,Y,Y,112500.0,337500.0,16546.5,337500.0,0.14708,0.04902666666666667,Pensioner,Secondary / secondary special,Married,House / apartment,
831,100949,Cash loans,F,37.945205479452056,19.47,2.0,N,Y,315000.0,657886.5,44140.5,621000.0,0.14012857142857144,0.06709440002188827,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
832,100950,Cash loans,F,30.734246575342464,6.61,1.0,N,N,157500.0,225000.0,12915.0,225000.0,0.082,0.0574,Commercial associate,Higher education,Single / not married,House / apartment,
833,100951,Cash loans,M,25.90410958904109,2.67,2.0,N,Y,112500.0,224136.0,17707.5,198000.0,0.1574,0.0790033729521362,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers
834,100954,Revolving loans,F,54.57260273972603,32.35,1.0,N,Y,382500.0,585000.0,29250.0,585000.0,0.07647058823529412,0.05,Working,Higher education,Single / not married,House / apartment,IT staff
835,100955,Cash loans,F,61.153424657534245,4.52,1.0,N,Y,112500.0,101880.0,10053.0,90000.0,0.08936,0.09867491166077738,Pensioner,Lower secondary,Single / not married,House / apartment,
836,100956,Cash loans,F,46.41095890410959,4.2,2.0,N,Y,157500.0,587623.5,32940.0,544500.0,0.20914285714285713,0.056056301356225545,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff
837,100957,Cash loans,F,27.435616438356163,4.87,2.0,Y,Y,315000.0,927571.5,51795.0,859500.0,0.16442857142857142,0.055839361170540495,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,
838,100958,Cash loans,F,45.632876712328766,2.7,3.0,Y,Y,135000.0,533668.5,22738.5,477000.0,0.16843333333333332,0.04260791109087383,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
839,100959,Cash loans,F,40.175342465753424,15.21,4.0,Y,Y,90000.0,225000.0,12334.5,225000.0,0.13705,0.05482,State servant,Higher education,Married,House / apartment,
840,100960,Cash loans,F,39.9041095890411,4.62,1.0,N,Y,135000.0,343800.0,16155.0,225000.0,0.11966666666666667,0.04698952879581152,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
841,100961,Cash loans,M,32.942465753424656,2.72,1.0,N,Y,81000.0,360000.0,11434.5,360000.0,0.14116666666666666,0.0317625,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
842,100962,Cash loans,F,28.86027397260274,6.27,3.0,Y,N,135000.0,787131.0,26145.0,679500.0,0.19366666666666665,0.03321556386421066,Commercial associate,Secondary / secondary special,Civil marriage,With parents,High skill tech staff
843,100963,Cash loans,F,56.23835616438356,1.08,2.0,N,Y,112500.0,1002456.0,27009.0,810000.0,0.24008,0.02694282841341665,Commercial associate,Secondary / secondary special,Married,House / apartment,
844,100964,Cash loans,F,35.49589041095891,0.17,2.0,N,Y,112500.0,327024.0,16033.5,270000.0,0.14252,0.04902851166886834,Working,Higher education,Married,House / apartment,
845,100966,Cash loans,F,36.89041095890411,0.82,2.0,N,Y,63000.0,47970.0,4873.5,45000.0,0.07735714285714286,0.10159474671669794,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff
846,100967,Cash loans,M,50.66575342465753,4.45,2.0,Y,Y,283500.0,1149210.0,33732.0,1003500.0,0.11898412698412698,0.02935233769284987,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers
847,100968,Cash loans,F,30.36438356164384,4.15,3.0,Y,Y,90000.0,1035832.5,30415.5,904500.0,0.33795,0.02936333818450377,Working,Secondary / secondary special,Married,House / apartment,Sales staff
848,100969,Cash loans,F,23.410958904109588,0.58,1.0,N,Y,216000.0,485640.0,39069.0,450000.0,0.180875,0.08044848035581913,Commercial associate,Secondary / secondary special,Single / not married,With parents,
849,100971,Cash loans,F,30.336986301369866,0.64,3.0,Y,N,180000.0,948582.0,33736.5,679500.0,0.187425,0.035565190990341375,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants
850,100972,Cash loans,F,48.33150684931507,1.95,2.0,N,Y,202500.0,1264428.0,37098.0,990000.0,0.1832,0.029339748882498646,Working,Secondary / secondary special,Married,House / apartment,
851,100973,Cash loans,F,48.83561643835616,7.23,2.0,N,Y,202500.0,970380.0,28503.0,810000.0,0.14075555555555555,0.02937302912261176,State servant,Secondary / secondary special,Married,House / apartment,Security staff
852,100974,Cash loans,F,68.65479452054795,4.52,1.0,N,N,135000.0,219042.0,21793.5,193500.0,0.16143333333333335,0.09949461747062208,Pensioner,Higher education,Widow,House / apartment,
853,100975,Revolving loans,F,43.78356164383562,2.63,3.0,Y,Y,157500.0,225000.0,11250.0,225000.0,0.07142857142857142,0.05,Working,Secondary / secondary special,Married,House / apartment,Accountants
854,100976,Cash loans,F,30.13972602739726,0.3,2.0,Y,Y,126000.0,1008117.0,29475.0,841500.0,0.23392857142857143,0.029237677769544605,Working,Secondary / secondary special,Married,House / apartment,Sales staff
855,100977,Cash loans,F,56.69315068493151,4.52,2.0,Y,Y,90000.0,900000.0,26316.0,900000.0,0.2924,0.02924,Pensioner,Secondary / secondary special,Married,House / apartment,
856,100978,Cash loans,F,49.038356164383565,9.96,2.0,Y,N,67500.0,508495.5,21541.5,454500.0,0.3191333333333333,0.04236320675404207,Working,Secondary / secondary special,Married,House / apartment,Sales staff
857,100979,Revolving loans,F,49.106849315068494,3.52,2.0,N,Y,157500.0,450000.0,22500.0,450000.0,0.14285714285714285,0.05,Working,Secondary / secondary special,Married,House / apartment,Sales staff
858,100980,Cash loans,F,30.063013698630137,1.38,2.0,N,Y,81000.0,81000.0,8851.5,81000.0,0.10927777777777778,0.10927777777777778,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
859,100981,Cash loans,F,58.94794520547945,4.52,2.0,N,N,67500.0,312768.0,13774.5,270000.0,0.20406666666666667,0.04404063075506446,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,
860,100985,Cash loans,M,47.85753424657534,14.53,3.0,Y,Y,225000.0,1574532.0,62572.5,1350000.0,0.2781,0.039740379998628166,Working,Secondary / secondary special,Married,House / apartment,Drivers
861,100986,Cash loans,M,47.20821917808219,10.09,2.0,Y,Y,180000.0,640080.0,29970.0,450000.0,0.1665,0.046822272215973,Working,Secondary / secondary special,Married,House / apartment,Drivers
862,100988,Cash loans,M,23.736986301369864,2.07,1.0,Y,Y,180000.0,1350000.0,38821.5,1350000.0,0.215675,0.028756666666666666,Working,Higher education,Single / not married,House / apartment,High skill tech staff
863,100989,Cash loans,F,32.51780821917808,5.57,2.0,Y,Y,112500.0,143910.0,15628.5,135000.0,0.13892,0.10859912445278298,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
864,100990,Cash loans,M,39.42739726027397,10.83,4.0,N,Y,157500.0,862560.0,25348.5,720000.0,0.16094285714285714,0.029387520868113522,Working,Secondary / secondary special,Married,House / apartment,Drivers
865,100991,Cash loans,M,40.0027397260274,11.44,3.0,N,Y,117000.0,474048.0,20214.0,360000.0,0.17276923076923076,0.04264125151883354,Working,Secondary / secondary special,Civil marriage,House / apartment,Security staff
866,100992,Cash loans,M,34.945205479452056,3.98,4.0,N,N,135000.0,203760.0,13396.5,180000.0,0.09923333333333334,0.06574646643109541,Working,Secondary / secondary special,Married,House / apartment,Laborers
867,100993,Cash loans,F,39.11232876712329,20.57,3.0,N,Y,67500.0,765000.0,22495.5,765000.0,0.33326666666666666,0.029405882352941178,Working,Secondary / secondary special,Married,House / apartment,Laborers
868,100994,Cash loans,F,54.989041095890414,4.63,1.0,N,N,112500.0,888840.0,29376.0,675000.0,0.26112,0.0330498177399757,Working,Secondary / secondary special,Single / not married,Municipal apartment,Laborers
869,100995,Cash loans,F,54.41095890410959,6.31,3.0,Y,N,157500.0,450000.0,32877.0,450000.0,0.20874285714285715,0.07306,Working,Higher education,Single / not married,House / apartment,Cooking staff
870,100996,Cash loans,F,32.74520547945205,2.98,3.0,N,N,94500.0,675000.0,26154.0,675000.0,0.27676190476190476,0.038746666666666665,State servant,Higher education,Married,House / apartment,Sales staff
871,100999,Cash loans,M,27.72876712328767,3.71,1.0,Y,N,450000.0,2125953.0,81108.0,1984500.0,0.18024,0.03815136082500413,Commercial associate,Higher education,Single / not married,With parents,High skill tech staff
872,101000,Cash loans,M,31.70958904109589,1.2,3.0,N,Y,157500.0,592560.0,32274.0,450000.0,0.20491428571428572,0.05446537059538275,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
873,101001,Cash loans,F,33.68219178082192,4.45,4.0,N,N,157500.0,1024740.0,49428.0,900000.0,0.3138285714285714,0.04823467416125066,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Sales staff
874,101003,Cash loans,M,39.64657534246575,2.04,2.0,Y,Y,247500.0,407745.0,42943.5,382500.0,0.17350909090909092,0.10531950115881249,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
875,101004,Cash loans,F,41.21643835616438,0.54,3.0,Y,Y,112500.0,1215000.0,84694.5,1215000.0,0.75284,0.06970740740740741,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
876,101006,Revolving loans,F,62.57260273972603,4.52,1.0,N,N,180000.0,540000.0,27000.0,540000.0,0.15,0.05,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
877,101007,Cash loans,F,41.47945205479452,1.87,1.0,Y,N,202500.0,728460.0,40675.5,675000.0,0.20086666666666667,0.05583765752409192,Working,Higher education,Separated,House / apartment,Private service staff
878,101009,Cash loans,F,38.64383561643836,0.48,1.0,N,Y,90000.0,239850.0,25186.5,225000.0,0.27985,0.1050093808630394,Commercial associate,Incomplete higher,Single / not married,House / apartment,Sales staff
879,101010,Cash loans,F,30.24931506849315,1.32,2.0,N,N,67500.0,381528.0,17784.0,315000.0,0.2634666666666667,0.046612568409133796,Working,Secondary / secondary special,Married,House / apartment,
880,101011,Cash loans,F,53.06027397260274,5.32,2.0,N,Y,112500.0,900000.0,26316.0,900000.0,0.23392,0.02924,Working,Secondary / secondary special,Married,House / apartment,
881,101012,Cash loans,F,47.38356164383562,4.58,2.0,N,N,112500.0,755190.0,38556.0,675000.0,0.34272,0.05105470146585627,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
882,101013,Cash loans,M,38.56712328767123,4.44,3.0,Y,Y,202500.0,518562.0,25078.5,463500.0,0.12384444444444444,0.048361623103891145,Working,Higher education,Married,House / apartment,Laborers
883,101014,Cash loans,F,38.635616438356166,8.4,2.0,Y,N,225000.0,1002870.0,42619.5,922500.0,0.18942,0.042497532082922014,Working,Secondary / secondary special,Married,House / apartment,Laborers
884,101015,Cash loans,F,50.4027397260274,1.44,3.0,N,Y,121500.0,755190.0,36459.0,675000.0,0.30007407407407405,0.0482779168156358,Working,Secondary / secondary special,Married,House / apartment,Sales staff
885,101016,Cash loans,M,61.48767123287672,22.94,2.0,Y,Y,315000.0,1546020.0,45202.5,1350000.0,0.1435,0.02923797881010595,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers
886,101017,Revolving loans,F,58.97260273972603,4.52,2.0,Y,Y,135000.0,135000.0,6750.0,135000.0,0.05,0.05,Pensioner,Secondary / secondary special,Married,House / apartment,
887,101018,Cash loans,M,44.11232876712329,23.3,2.0,Y,Y,238500.0,834048.0,27693.0,720000.0,0.1161132075471698,0.033203125,Working,Higher education,Married,House / apartment,Managers
888,101019,Cash loans,F,58.88493150684931,15.29,2.0,N,Y,382500.0,720000.0,21051.0,720000.0,0.05503529411764706,0.0292375,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
889,101022,Cash loans,F,60.96164383561644,4.52,1.0,N,Y,112500.0,675000.0,32602.5,675000.0,0.2898,0.0483,Pensioner,Secondary / secondary special,Widow,House / apartment,
890,101023,Cash loans,M,57.69041095890411,17.21,2.0,Y,Y,180000.0,640080.0,31261.5,450000.0,0.173675,0.04883998875140608,Working,Secondary / secondary special,Married,House / apartment,Laborers
891,101027,Cash loans,M,49.33424657534247,3.84,2.0,Y,Y,135000.0,545040.0,26640.0,450000.0,0.19733333333333333,0.0488771466314399,Working,Secondary / secondary special,Married,House / apartment,Laborers
892,101028,Cash loans,F,37.85753424657534,14.73,3.0,N,Y,112500.0,886500.0,26050.5,886500.0,0.23156,0.029385786802030456,Commercial associate,Higher education,Married,House / apartment,
893,101029,Revolving loans,M,56.76438356164383,8.47,2.0,Y,Y,315000.0,675000.0,33750.0,675000.0,0.10714285714285714,0.05,Working,Higher education,Married,House / apartment,
894,101030,Cash loans,F,43.515068493150686,4.04,2.0,Y,Y,67500.0,900000.0,26446.5,900000.0,0.3918,0.029385,Working,Higher education,Married,House / apartment,Core staff
895,101032,Cash loans,F,58.3013698630137,5.12,2.0,N,Y,195750.0,704844.0,31176.0,630000.0,0.15926436781609196,0.04423106389498953,Working,Secondary / secondary special,Civil marriage,House / apartment,
896,101033,Cash loans,F,58.09315068493151,3.03,1.0,N,Y,99000.0,942300.0,30528.0,675000.0,0.30836363636363634,0.03239732569245463,Commercial associate,Secondary / secondary special,Widow,House / apartment,Sales staff
897,101034,Cash loans,F,31.263013698630136,0.49,3.0,Y,Y,112500.0,664299.0,52614.0,567000.0,0.46768,0.0792022869220035,Commercial associate,Incomplete higher,Married,House / apartment,Laborers
898,101035,Cash loans,F,59.15068493150685,4.52,1.0,N,N,67500.0,90000.0,6399.0,90000.0,0.0948,0.0711,Pensioner,Secondary / secondary special,Separated,House / apartment,
899,101036,Cash loans,M,30.86027397260274,0.6,1.0,N,Y,225000.0,474048.0,24201.0,360000.0,0.10756,0.0510517922235723,Working,Secondary / secondary special,Single / not married,House / apartment,Security staff
